campaign,year,page,platform,media_type,category_l0,category_l1,category_l2,url,content,cost_nzd,views,hours,engagement
Organic | Website,2025,Black Ferns,TT,Short Video,Social,Teams Promo,Black Ferns,https://www.tiktok.com/@blackferns/video/7507383058547412231,what are you doing this saturday bffs? 👀 #nz #rugby #blackferns #usa #womenssports,,418551.0,665.2869,23228.0
Organic | Website,2025,Black Ferns,TT,Short Video,Social,Teams Promo,Black Ferns,https://www.tiktok.com/@blackferns/video/7485973254214094087,we call that a kennedy tukuafu special 🫣💥 #blackferns #nz #rugby,,25742.0,64.8917,850.0
Organic | Website,2025,Black Ferns,TT,Short Video,Social,Teams Promo,Black Ferns,https://www.tiktok.com/@blackferns/video/7506289024076729608,we like to call it ‘brunt’ force 💯 #nz #rugby #blackferns #bighit,,72658.0,139.7031,2002.0
Organic | Website,2025,Black Ferns,TT,Short Video,Social,Teams Promo,Black Ferns,https://www.tiktok.com/@blackferns/video/7475595262921067794,we miss our bffs 🥹 #bffs #blackferns #nz #rugby,,19119.0,22.7853,836.0
Organic | Website,2025,Black Ferns,TT,Short Video,Social,Teams Promo,Black Ferns,https://www.tiktok.com/@blackferns/video/7502925990667078919,we 💗 you mamas #blackferns #nz #rugby #mothersday,,48237.0,96.1333,1528.0
Organic | Website,2025,Black Ferns,TT,Short Video,Live & Highlights,WRWC,WRWC 2025,https://www.tiktok.com/@blackferns/video/7531254444923637000,we’re all still sobbing tbh 😭🖤 #blackferns #haka #rugby #nz #rwc25,,163711.0,815.2408,19124.0
Organic | Website,2025,Black Ferns,TT,Short Video,Live & Highlights,WRWC,WRWC 2025,https://www.tiktok.com/@blackferns/video/7555205658686065938,what a moment for laura bayfield 🥹🤩 #rugby #nz #blackferns #rwc2025 #uk,,27413.0,81.3861,2299.0
Organic | Website,2025,Black Ferns,TT,Short Video,Social,Teams Promo,Black Ferns,https://www.tiktok.com/@blackferns/video/7507861377940294919,what a play! #blackferns #rugby #jorjamiller #nz,,743810.0,2108.4947,34443.0
Organic | Website,2025,Black Ferns,TT,Short Video,Social,Teams Promo,Black Ferns,https://www.tiktok.com/@blackferns/video/7507869825239207186,what a player! #blackferns #rugby #nz,,502969.0,1263.5258,35157.0
Organic | Website,2025,Black Ferns,TT,Short Video,Live & Highlights,WRWC,WRWC 2025,https://www.tiktok.com/@blackferns/video/7554860989330525458,what a way to sign off the rugby world cup 😤🖤 #nz #haka #rwc2025 #blackferns #uk,,229108.0,1870.2831,20499.0
Organic | Website,2025,Black Ferns,TT,Short Video,Social,Teams Promo,Black Ferns,https://www.tiktok.com/@blackferns/video/7531709940986088722,what should we name our bff labubu? #nz #labubu #blackferns #customlabubu #rugby,,11599.0,18.5011,362.0
Organic | Website,2025,Black Ferns,TT,Short Video,Premium,Original,Mic'd Up,https://www.tiktok.com/@blackferns/video/7522355319133981970,"when stacey has the mic, no one is safe 👀 #nz #rugby #blackferns #micdup #womensrugby",,48728.0,356.4467,3789.0
Organic | Website,2025,Black Ferns,TT,Short Video,Social,Moments,Haka,https://www.tiktok.com/@blackferns/video/7530171570946444562,when legacy stares you down 🔥 #haka #nz #blackferns #rugby,,154761.0,669.6375,11324.0
Organic | Website,2025,Black Ferns,TT,Short Video,Social,Teams Promo,Black Ferns,https://www.tiktok.com/@blackferns/video/7551581546004663572,when mum adds a special touch to your game day prep 🌺🥹#blackferns #rugby #nz #moana,,94686.0,269.2519,11573.0
Organic | Website,2025,Black Ferns,TT,Short Video,Live & Highlights,WRWC,WRWC 2025,https://www.tiktok.com/@blackferns/video/7547434790627085576,when no one backs down 😤 #nz #haka #blackferns #rwc2025,,550732.0,6365.4369,41557.0
Organic | Website,2025,Black Ferns,TT,Short Video,Social,WIP,WIP,https://www.tiktok.com/@blackferns/video/7498829754640960786,who knew the key to happiness is a bronco 🫶🏽 #hopecore #nz #happiness #rugby,,110936.0,363.665,12997.0
Organic | Website,2025,Black Ferns,TT,Short Video,Social,Teams Promo,Black Ferns,https://www.tiktok.com/@blackferns/video/7522240871606045959,who should we 🆚 in round 2? #connect4 #blackferns #rugby #game #womensrugby,,21204.0,106.0364,745.0
Organic | Website,2025,Black Ferns,TT,Short Video,Social,Teams Promo,Farah Palmer Cup,https://www.tiktok.com/@blackferns/video/7535949296852634888,who you got this season? 🏉🖤 #nz #rugby #fpc #womensrugby #farahpalmercup,,27495.0,130.3256,1902.0
Organic | Website,2025,Black Ferns,TT,Short Video,Live & Highlights,WRWC,WRWC 2025,https://www.tiktok.com/@blackferns/video/7539829350762335509,who’s ready to party at @rugby world cup?! 🎉🙌🏽 #rwc2025 #rugby #womensrugby #nz #blackferns,,30882.0,41.4439,2131.0
Organic | Website,2025,Black Ferns,TT,Short Video,Social,Teams Promo,Black Ferns,https://www.tiktok.com/@blackferns/video/7472863717785341191,you wouldn’t believe 2010 was kelly brazier’s first world cup 😱 #rugby #nz #blackferns #speed,,17486.0,33.6697,652.0
Organic | Website,2025,Black Ferns,TT,Short Video,Live & Highlights,WRWC,WRWC 2025,https://www.tiktok.com/@blackferns/video/7530916717367741703,your 2025 women’s rugby world cup squad is . . . #nz #blackferns #rugby #worldcup,,326323.0,2223.03,37410.0
Organic | Website,2025,Black Ferns,TT,Short Video,Archives,RWC,RWC Archives,https://www.tiktok.com/@blackferns/video/7530977364839337224,your rwc 2025 squad 🖤 #nz #rugby #blackferns #worldcup,,89662.0,337.2611,8244.0
Organic | Website,2025,Black Ferns,TT,Short Video,Social,Teams Promo,Black Ferns,https://www.tiktok.com/@blackferns/video/7522718386388765970,when the conditions require a little extra assistance ☝🏽 #nz #rugby #blackferns #kick #womensrugby,,749482.0,2871.6364,42064.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=_iPeantXTXU,#blackferns #blackfernssevens #rugbyunion #rugby #cows #shorts,,14603.0,40.65,346.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=y_Y00679HbI,#blackferns #blackfernssevens #rugbyunion #rugby #shorts,,12959.0,39.0666,452.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=lHfjQOe_Tyc,#blackferns #blackfernssevens #rugbyunion #rugby #shorts,,18655.0,161.4664,577.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=er-GOwnl1nc,#blackferns #blackfernssevens #rugbyunion #rugby #shorts,,18865.0,72.3998,550.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=uCzc0qhFAQo,#blackferns #blackfernssevens #rugbyunion #rugby #shorts,,28521.0,235.6333,966.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=wHaEKVa7SY0,#blackferns #blackfernssevens #rugbyunion #rugby #shorts,,23942.0,109.0665,584.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=8MnTpfcv4Zo,#blackferns #blackfernssevens #rugbyunion #rugby #shorts,,16294.0,108.3335,794.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=2eU9nF85n8o,#blackferns #blackfernssevens #rugbyunion #rugby #shorts,,11949.0,29.7501,394.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=r6HlBJqHlGA,#blackferns #sevens #rugbyunion #rugby #shorts,,23432.0,116.5998,552.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=XsXS8EULLUU,#blackferns #sevens #rugbyunion #rugby #shorts,,15826.0,76.0332,499.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=woORxaNvpQ8,#blackferns #rugbyunion #rugby #shorts,,10466.0,47.2505,448.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=uW6zO-o7ZWo,#blackferns #rugbyunion #rugby #shorts,,7648.0,36.5163,287.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=ZI1rtMuMQV8,#blackferns #rugbyunion #rugby #shorts,,17279.0,43.6665,392.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=ijYv2VYdnTs,#blackferns #rugbyunion #rugby #shorts,,11006.0,28.5338,292.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=0ezKVEUPjD8,#blackferns #rugbyunion #rugby #shorts,,15399.0,58.9327,462.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=rDW7a-JmDVk,#blackferns #rugbyunion #rugby #shorts,,30470.0,217.9334,757.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=NQUihmDtXYs,#blackferns #rugbyunion #rugby #shorts,,4305.0,15.3833,153.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=4u4reFc36Vg,#blackferns #rugbyunion #rugby #shorts,,6838.0,45.0666,298.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=n2iRIZnFkAg,#blackferns #rugbyunion #rugby #shorts,,9033.0,36.6331,351.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=q9QLg7zJqPE,#blackferns #rugbyunion #rugby #shorts,,4507.0,21.95,250.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=PAWZuPul2Wg,#blackferns #rugbyunion #rugby #shorts,,22434.0,90.1167,550.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=Tby0T--xcUY,#blackferns #rugbyunion #rugby #shorts,,6143.0,59.9668,297.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=5SYrK9o7rEc,#blackferns #rugbyunion #rugby #shorts,,4.0,0.0333,0.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=v3eAFMSSINQ,#blackferns #rugbyunion #rugby #shorts,,7547.0,25.0833,284.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=MRImi8rBWWQ,#blackferns #rugbyunion #rugby #shorts,,7094.0,19.8332,272.0
Organic | Website,2026,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=sNpxr5OclXA,#blackferns #rugbyunion #rugby #shorts,,4383.0,35.65,206.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=AtDWuRvn3Jw,#blackferns #rugbyunion #france #rugby #shorts #shorts,,29597.0,82.8834,714.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=jxvmISeLsRw,#blackferns #rugbyunion #rugby #france #shorts #shorts,,27704.0,138.9165,431.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=FA5kKt4pDfA,#blackferns #rugbyunion #rugby #haka #shorts #shorts,,1036245.0,8396.3502,26928.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=C8W-1z5RO1c,#blackferns #rugbyunion #rugby #shorts,,39639.0,148.2,1054.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=OqqJw2215dk,#blackferns #rugbyunion #rugby #shorts #shorts,,33259.0,186.7834,880.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=9yGQx9lGZMg,#blackferns #rugbyunion #rugby #shorts #shorts,,26262.0,53.4166,492.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=QX-QK55qtWc,#blackferns #rugbyunion #rugby #shorts #shorts,,15891.0,51.2332,285.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=DI_wkusZ_wM,#blackferns #rugbyunion #rugby #shorts #shorts,,14403.0,32.783,301.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=45KEhHugLr8,#blackferns #rugbyunion #rugby #shorts #shorts,,39887.0,134.8994,624.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=rn5lMlrLoZ4,#blackferns #rugbyunion #rugby #shorts #shorts,,4553.0,21.1333,120.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=QNSoo0ceBKM,#blackferns #rugbyunion #rugby #shorts #shorts,,61800.0,153.0336,1119.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=s_5Pl9C0k28,#blackferns #rugbyunion #rugby #shorts #shorts,,70165.0,245.7501,1693.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=u29YEJ5Iv2M,#blackferns #rugbyunion #rugby #shorts #shorts,,717485.0,4144.0003,17097.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=_RQL5O02nF4,#blackferns #rugbyunion #rugby #shorts #shorts,,268086.0,841.5334,3987.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=VfQ58FmmIbk,#blackferns #rugbyunion #rugby #shorts #shorts,,17305.0,65.3501,811.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=5Kdu2sMfCXw,#blackferns #rugbyunion #rugby #shorts #shorts,,15083.0,39.6497,383.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=ZeAtAEwH58Q,#blackferns #rugbyunion #rugby #shorts #shorts,,45737.0,160.2333,820.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=voCfPXDMh3g,#blackferns #rugbyunion #rugby #shorts #shorts,,14291.0,100.6831,341.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=NxM2T1Ch52k,#blackferns #rugbyunion #rugby #worldcup #shorts #shorts,,14664.0,51.5167,355.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=g9Tg1A1nRGI,#blackferns #rugbyunion #shorts #shorts,,2171.0,7.6503,47.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=KLLOoTsjcnU,#blackferns #rugbyunion #shorts #shorts,,38715.0,65.9503,262.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=Y1viyWiDbwg,#blackferns #rugbyunion #shorts #shorts,,34486.0,72.05,317.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=4mclmyttuDA,#blackferns #rugbyunion #shorts #shorts,,26180.0,53.0837,191.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=L6xL6nlU8lQ,#blackferns #rugbyunion #shorts #shorts,,7055.0,45.8508,139.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=gJv2Tl5AyNg,#blackferns #rugbyunion #shorts #shorts,,15441.0,54.5341,205.0
Organic | Website,2025,Black Ferns,YT,Short Video,Premium,Original,Triple Threat,https://www.youtube.com/watch?v=8LYSrtey_tg,#blackferns #triplethreat #rugbyunion #shorts #shorts,,28074.0,129.0334,568.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=cKMedErGhBM,#allblacks #blackferns #rugbyunion #rugby #shorts #shorts,,36823.0,115.2164,771.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=2uWOegEbmeM,#allblacks #blackferns #rugbyunion #rugby #shorts #shorts,,11221.0,47.9669,332.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=Oq1MYsVyLPo,#allblacks #blackferns #rugbyunion #rugby #shorts #shorts,,11049.0,61.6501,245.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=Gj_Adj4TMoo,#allblacks #blackferns #rugbyunion #rugby #shorts #shorts,,16471.0,32.3336,382.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=run1_X0NT_E,#allblacks #blackferns #rugbyunion #rugby #shorts #shorts,,65174.0,170.3835,935.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=J7Tmn-PpJZo,#allblacks #blackferns #rugbyunion #rugby #shorts #shorts,,23052.0,89.7168,795.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=Q3c-by70Qw8,#allblacks #blackferns #rugbyunion #rugby #shorts #shorts,,143212.0,847.3332,3851.0
Organic | Website,2025,Black Ferns,YT,Short Video,Social,Teams Promo,Black Ferns,https://www.youtube.com/watch?v=VRM21DLdYX8,#allblacks #blackferns #rugbyunion #rugby #worldcup #shorts #shorts,,27132.0,99.5501,557.0
